,Berlin,,1.0,52.51,13.375,44.9
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),Dry-bulb,PrecWater
10/13/2020,21:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,13.8,E,8,13.6,E,8,89,E,8,974,E,8,167,E,8,4.38,E,8,-9990,0,0,-9990,0,0,2.396,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.67,0.0
10/13/2020,22:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,13.4,E,8,12.9,E,8,87,E,8,974,E,8,167,E,8,4.78,E,8,-9990,0,0,-9990,0,0,2.289,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.77,0.01
10/13/2020,23:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,13.1,E,8,12.9,E,8,85,E,8,974,E,8,92,E,8,4.98,E,8,-9990,0,0,-9990,0,0,2.289,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.79,0.01
10/13/2020,24:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,12.8,E,8,12.6,E,8,85,E,8,975,E,8,174,E,8,5.49,E,8,-9990,0,0,-9990,0,0,2.237,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.93,0.02
10/14/2020,1:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,12.1,E,8,11.9,E,8,86,E,8,975,E,8,262,E,8,5.75,E,8,-9990,0,0,-9990,0,0,2.13,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.86,0.02
10/14/2020,2:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,11.4,E,8,11.2,E,8,85,E,8,975,E,8,109,E,8,6.21,E,8,-9990,0,0,-9990,0,0,2.031,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.97,0.02
10/14/2020,3:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.7,E,8,10.5,E,8,83,E,8,976,E,8,256,E,8,6.5,E,8,-9990,0,0,-9990,0,0,1.937,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.07,0.01
10/14/2020,4:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.4,E,8,10.2,E,8,84,E,8,976,E,8,220,E,8,6.3,E,8,-9990,0,0,-9990,0,0,1.893,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.99,0.01
10/14/2020,5:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.1,E,8,9.9,E,8,84,E,8,976,E,8,82,E,8,6.39,E,8,-9990,0,0,-9990,0,0,1.85,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.02,0.04
10/14/2020,6:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,9.8,E,8,9.6,E,8,85,E,8,976,E,8,247,E,8,6.57,E,8,-9990,0,0,-9990,0,0,1.823,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.89,0.08
10/14/2020,7:0,0,,0,3,10,0,3,20,0,3,10,39,3,10,6,3,20,38,3,10,-9990,0,0,10,E,8,9,E,8,9.9,E,8,9.6,E,8,86,E,8,977,E,8,226,E,8,6.92,E,8,-9990,0,0,-9990,0,0,1.816,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.85,0.1
10/14/2020,8:0,1,,1,3,10,0,3,20,38,3,10,4451,3,10,0,3,20,4451,3,10,-9990,0,0,10,E,8,9,E,8,10.7,E,8,10.1,E,8,88,E,8,977,E,8,183,E,8,7.28,E,8,-9990,0,0,-9990,0,0,1.878,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.81,0.08
10/14/2020,9:0,10,,10,3,10,0,3,20,59,3,10,7000,3,10,0,3,20,7000,3,10,-9990,0,0,10,E,8,9,E,8,11.3,E,8,8.9,E,8,88,E,8,977,E,8,183,E,8,7.72,E,8,-9990,0,0,-9990,0,0,1.734,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.9,0.08
10/14/2020,10:0,25,,25,3,10,5,3,20,137,3,10,16105,3,10,379,3,20,15956,3,10,-9990,0,0,10,E,8,9,E,8,12.5,E,8,9.4,E,8,87,E,8,977,E,8,220,E,8,8.16,E,8,-9990,0,0,-9990,0,0,1.789,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.11,0.09
10/14/2020,11:0,41,,41,3,10,0,3,20,130,3,10,15491,3,10,0,3,20,15491,3,10,-9990,0,0,10,E,8,9,E,8,13.1,E,8,9.8,E,8,86,E,8,978,E,8,243,E,8,8.36,E,8,-9990,0,0,-9990,0,0,1.845,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.24,0.11
10/14/2020,12:0,54,,54,3,10,14,3,20,202,3,10,24421,3,10,1461,3,20,23642,3,10,-9990,0,0,10,E,8,9,E,8,14.1,E,8,10.0,E,8,85,E,8,978,E,8,283,E,8,7.04,E,8,-9990,0,0,-9990,0,0,1.864,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.33,0.09
10/14/2020,13:0,39,,39,3,10,149,3,20,247,3,10,36625,3,10,13566,3,20,29296,3,10,-9990,0,0,9,E,8,8,E,8,15.5,E,8,10.3,E,8,86,E,8,978,E,8,253,E,8,7.77,E,8,-9990,0,0,-9990,0,0,1.907,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.18,0.12
10/14/2020,14:0,50,,50,3,10,659,3,20,155,3,10,52224,3,10,60362,3,20,21899,3,10,-9990,0,0,3,E,8,2,E,8,17.4,E,8,10.5,E,8,88,E,8,978,E,8,268,E,8,7.96,E,8,-9990,0,0,-9990,0,0,1.94,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.08,0.14
10/14/2020,15:0,38,,38,3,10,754,3,20,138,3,10,48846,3,10,68560,3,20,19849,3,10,-9990,0,0,1,E,8,1,E,8,18.8,E,8,11.2,E,8,89,E,8,978,E,8,270,E,8,7.81,E,8,-9990,0,0,-9990,0,0,2.036,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.08,0.09
10/14/2020,16:0,25,,25,3,10,491,3,20,100,3,10,26734,3,10,38409,3,20,14931,3,10,-9990,0,0,4,E,8,3,E,8,19.0,E,8,10.6,E,8,90,E,8,978,E,8,333,E,8,7.61,E,8,-9990,0,0,-9990,0,0,1.944,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.05,0.07
10/14/2020,17:0,12,,12,3,10,281,3,20,54,3,10,11091,3,10,16127,3,20,8457,3,10,-9990,0,0,4,E,8,3,E,8,18.3,E,8,10.5,E,8,92,E,8,978,E,8,303,E,8,7.37,E,8,-9990,0,0,-9990,0,0,1.937,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.93,0.05
10/14/2020,18:0,3,,3,3,10,0,3,20,2,3,10,221,3,10,9,3,20,220,3,10,-9990,0,0,4,E,8,3,E,8,17.1,E,8,10.3,E,8,93,E,8,978,E,8,308,E,8,7.0,E,8,-9990,0,0,-9990,0,0,1.908,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.83,0.03
10/14/2020,19:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,16.3,E,8,9.3,E,8,93,E,8,978,E,8,261,E,8,6.56,E,8,-9990,0,0,-9990,0,0,1.773,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.79,0.02
10/14/2020,20:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,15.4,E,8,8.9,E,8,94,E,8,978,E,8,329,E,8,6.09,E,8,-9990,0,0,-9990,0,0,1.727,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.8,0.02
10/14/2020,21:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,14.5,E,8,8.8,E,8,95,E,8,978,E,8,324,E,8,5.67,E,8,-9990,0,0,-9990,0,0,1.721,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.82,0.0
10/14/2020,22:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,13.7,E,8,8.4,E,8,95,E,8,978,E,8,293,E,8,5.34,E,8,-9990,0,0,-9990,0,0,1.67,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.94,0.0
10/14/2020,23:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,12.8,E,8,8.6,E,8,95,E,8,978,E,8,295,E,8,5.15,E,8,-9990,0,0,-9990,0,0,1.69,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,9.99,0.0
10/14/2020,24:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,11.9,E,8,8.6,E,8,94,E,8,978,E,8,298,E,8,5.29,E,8,-9990,0,0,-9990,0,0,1.689,E,8,0.128,E,8,0.2,E,8,-9990,-9990,0,0,10.11,0.01
10/15/2020,1:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,11.0,E,8,8.6,E,8,94,E,8,978,E,8,312,E,8,5.13,E,8,-9990,0,0,-9990,0,0,1.698,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.17,0.01
10/15/2020,2:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,9.9,E,8,8.1,E,8,93,E,8,978,E,8,259,E,8,5.13,E,8,-9990,0,0,-9990,0,0,1.63,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.23,0.01
10/15/2020,3:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,8.9,E,8,6.9,E,8,93,E,8,978,E,8,221,E,8,5.01,E,8,-9990,0,0,-9990,0,0,1.509,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.17,0.0
10/15/2020,4:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,8.3,E,8,7.1,E,8,94,E,8,978,E,8,297,E,8,4.88,E,8,-9990,0,0,-9990,0,0,1.522,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.05,0.0
10/15/2020,5:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,7.7,E,8,6.2,E,8,94,E,8,978,E,8,308,E,8,4.79,E,8,-9990,0,0,-9990,0,0,1.434,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,9.94,0.01
10/15/2020,6:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,7.3,E,8,5.8,E,8,94,E,8,978,E,8,292,E,8,4.83,E,8,-9990,0,0,-9990,0,0,1.396,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,9.9,0.02
10/15/2020,7:0,0,,0,3,10,0,3,20,0,3,10,30,3,10,6,3,20,30,3,10,-9990,0,0,9,E,8,8,E,8,7.2,E,8,6.1,E,8,94,E,8,978,E,8,253,E,8,5.0,E,8,-9990,0,0,-9990,0,0,1.417,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,9.93,0.03
10/15/2020,8:0,0,,0,3,10,30,3,20,42,3,10,5027,3,10,1499,3,20,4856,3,10,-9990,0,0,10,E,8,9,E,8,8.0,E,8,6.0,E,8,94,E,8,978,E,8,152,E,8,5.27,E,8,-9990,0,0,-9990,0,0,1.407,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.01,0.02
10/15/2020,9:0,14,,14,3,10,53,3,20,108,3,10,13556,3,10,4272,3,20,12429,3,10,-9990,0,0,10,E,8,9,E,8,9.2,E,8,6.8,E,8,94,E,8,978,E,8,142,E,8,5.11,E,8,-9990,0,0,-9990,0,0,1.492,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.13,0.0
10/15/2020,10:0,39,,39,3,10,109,3,20,182,3,10,24883,3,10,8566,3,20,21557,3,10,-9990,0,0,9,E,8,8,E,8,10.7,E,8,7.8,E,8,94,E,8,977,E,8,104,E,8,5.19,E,8,-9990,0,0,-9990,0,0,1.606,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.24,0.0
10/15/2020,11:0,60,,60,3,10,117,3,20,235,3,10,32324,3,10,9687,3,20,27688,3,10,-9990,0,0,9,E,8,8,E,8,12.1,E,8,8.7,E,8,94,E,8,977,E,8,53,E,8,5.07,E,8,-9990,0,0,-9990,0,0,1.704,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.47,0.0
10/15/2020,12:0,68,,68,3,10,94,3,20,260,3,10,34557,3,10,9025,3,20,29787,3,10,-9990,0,0,10,E,8,9,E,8,13.2,E,8,9.6,E,8,92,E,8,977,E,8,77,E,8,5.54,E,8,-9990,0,0,-9990,0,0,1.815,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.71,0.0
10/15/2020,13:0,100,,100,3,10,70,3,20,255,3,10,32634,3,10,6348,3,20,29239,3,10,-9990,0,0,10,E,8,9,E,8,13.8,E,8,9.7,E,8,90,E,8,977,E,8,84,E,8,5.04,E,8,-9990,0,0,-9990,0,0,1.824,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,11.0,0.0
10/15/2020,14:0,85,,85,3,10,92,3,20,241,3,10,32001,3,10,8821,3,20,27619,3,10,-9990,0,0,10,E,8,9,E,8,14.2,E,8,9.7,E,8,90,E,8,977,E,8,73,E,8,4.86,E,8,-9990,0,0,-9990,0,0,1.826,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,11.06,0.01
10/15/2020,15:0,108,,108,3,10,97,3,20,196,3,10,26374,3,10,7145,3,20,23393,3,10,-9990,0,0,10,E,8,9,E,8,14.3,E,8,9.6,E,8,89,E,8,977,E,8,110,E,8,4.79,E,8,-9990,0,0,-9990,0,0,1.823,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,11.08,0.01
10/15/2020,16:0,111,,111,3,10,92,3,20,132,3,10,17872,3,10,6336,3,20,15961,3,10,-9990,0,0,9,E,8,8,E,8,13.9,E,8,10.0,E,8,90,E,8,977,E,8,151,E,8,4.78,E,8,-9990,0,0,-9990,0,0,1.866,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,11.07,0.0
10/15/2020,17:0,59,,59,3,10,21,3,20,55,3,10,6560,3,10,498,3,20,6482,3,10,-9990,0,0,10,E,8,9,E,8,13.0,E,8,10.3,E,8,90,E,8,977,E,8,222,E,8,4.73,E,8,-9990,0,0,-9990,0,0,1.901,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.91,0.0
10/15/2020,18:0,13,,13,3,10,0,3,20,1,3,10,157,3,10,8,3,20,156,3,10,-9990,0,0,10,E,8,9,E,8,12.0,E,8,10.5,E,8,90,E,8,976,E,8,237,E,8,4.65,E,8,-9990,0,0,-9990,0,0,1.94,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.67,0.0
10/15/2020,19:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,11.6,E,8,10.4,E,8,90,E,8,976,E,8,272,E,8,4.75,E,8,-9990,0,0,-9990,0,0,1.915,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.41,0.0
10/15/2020,20:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,11.3,E,8,10.2,E,8,90,E,8,976,E,8,266,E,8,4.8,E,8,-9990,0,0,-9990,0,0,1.893,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.21,0.0
10/15/2020,21:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.9,E,8,9.8,E,8,91,E,8,976,E,8,276,E,8,4.68,E,8,-9990,0,0,-9990,0,0,1.838,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.12,0.0
10/15/2020,22:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.6,E,8,9.9,E,8,91,E,8,976,E,8,228,E,8,4.77,E,8,-9990,0,0,-9990,0,0,1.851,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.09,0.0
10/15/2020,23:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.2,E,8,10.2,E,8,91,E,8,976,E,8,233,E,8,4.8,E,8,-9990,0,0,-9990,0,0,1.897,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,10.05,0.0
10/15/2020,24:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,9.9,E,8,9.9,E,8,90,E,8,975,E,8,295,E,8,4.68,E,8,-9990,0,0,-9990,0,0,1.849,E,8,0.147,E,8,0.2,E,8,-9990,-9990,0,0,9.96,0.0
10/16/2020,1:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,9.8,E,8,9.2,E,8,90,E,8,975,E,8,255,E,8,4.81,E,8,-9990,0,0,-9990,0,0,1.761,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.83,0.0
10/16/2020,2:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.0,E,8,9.8,E,8,88,E,8,975,E,8,262,E,8,4.55,E,8,-9990,0,0,-9990,0,0,1.836,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.75,0.0
10/16/2020,3:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,9.9,E,8,9.2,E,8,88,E,8,975,E,8,299,E,8,4.31,E,8,-9990,0,0,-9990,0,0,1.763,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.45,0.0
10/16/2020,4:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.1,E,8,9.5,E,8,88,E,8,975,E,8,274,E,8,4.36,E,8,-9990,0,0,-9990,0,0,1.805,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.1,0.0
10/16/2020,5:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,9.3,E,8,9.1,E,8,89,E,8,974,E,8,252,E,8,4.24,E,8,-9990,0,0,-9990,0,0,1.759,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.63,0.0
10/16/2020,6:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,10.1,E,8,9.8,E,8,91,E,8,974,E,8,246,E,8,3.8,E,8,-9990,0,0,-9990,0,0,1.844,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.21,0.0
10/16/2020,7:0,0,,0,3,10,0,3,20,0,3,10,24,3,10,6,3,20,24,3,10,-9990,0,0,10,E,8,9,E,8,10.2,E,8,10.0,E,8,92,E,8,974,E,8,258,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.872,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,7.91,0.0
10/16/2020,8:0,2,,2,3,10,0,3,20,19,3,10,2283,3,10,0,3,20,2283,3,10,-9990,0,0,10,E,8,9,E,8,10.7,E,8,10.5,E,8,93,E,8,974,E,8,281,E,8,3.58,E,8,-9990,0,0,-9990,0,0,1.933,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,7.98,0.0
10/16/2020,9:0,53,,53,3,10,0,3,20,50,3,10,5983,3,10,0,3,20,5983,3,10,-9990,0,0,10,E,8,9,E,8,11.3,E,8,10.6,E,8,91,E,8,974,E,8,251,E,8,3.59,E,8,-9990,0,0,-9990,0,0,1.953,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.56,0.0
10/16/2020,10:0,121,,121,3,10,0,3,20,102,3,10,12063,3,10,0,3,20,12063,3,10,-9990,0,0,10,E,8,9,E,8,12.3,E,8,11.1,E,8,88,E,8,974,E,8,250,E,8,3.81,E,8,-9990,0,0,-9990,0,0,2.012,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.41,0.0
10/16/2020,11:0,191,,191,3,10,0,3,20,125,3,10,14890,3,10,0,3,20,14890,3,10,-9990,0,0,10,E,8,9,E,8,13.1,E,8,11.7,E,8,84,E,8,973,E,8,243,E,8,4.6,E,8,-9990,0,0,-9990,0,0,2.104,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,10.22,0.0
10/16/2020,12:0,235,,235,3,10,0,3,20,126,3,10,15177,3,10,0,3,20,15177,3,10,-9990,0,0,10,E,8,9,E,8,13.7,E,8,12.6,E,8,78,E,8,973,E,8,264,E,8,4.33,E,8,-9990,0,0,-9990,0,0,2.246,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,10.87,0.01
10/16/2020,13:0,203,,203,3,10,0,3,20,148,3,10,17687,3,10,0,3,20,17687,3,10,-9990,0,0,10,E,8,9,E,8,14.2,E,8,12.3,E,8,79,E,8,973,E,8,307,E,8,4.3,E,8,-9990,0,0,-9990,0,0,2.197,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,10.91,0.01
10/16/2020,14:0,171,,171,3,10,0,3,20,108,3,10,13030,3,10,0,3,20,13030,3,10,-9990,0,0,10,E,8,9,E,8,14.4,E,8,12.7,E,8,80,E,8,973,E,8,263,E,8,4.01,E,8,-9990,0,0,-9990,0,0,2.249,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,10.59,0.01
10/16/2020,15:0,122,,122,3,10,0,3,20,114,3,10,13518,3,10,0,3,20,13518,3,10,-9990,0,0,10,E,8,9,E,8,14.6,E,8,12.4,E,8,83,E,8,973,E,8,266,E,8,3.83,E,8,-9990,0,0,-9990,0,0,2.211,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,10.37,0.01
10/16/2020,16:0,65,,65,3,10,0,3,20,71,3,10,8434,3,10,0,3,20,8434,3,10,-9990,0,0,10,E,8,9,E,8,14.5,E,8,12.5,E,8,89,E,8,973,E,8,271,E,8,3.82,E,8,-9990,0,0,-9990,0,0,2.232,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.75,0.0
10/16/2020,17:0,42,,42,3,10,0,3,20,28,3,10,3434,3,10,0,3,20,3434,3,10,-9990,0,0,10,E,8,9,E,8,14.1,E,8,12.6,E,8,91,E,8,973,E,8,274,E,8,3.85,E,8,-9990,0,0,-9990,0,0,2.243,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.44,0.0
10/16/2020,18:0,10,,10,3,10,0,3,20,1,3,10,139,3,10,8,3,20,138,3,10,-9990,0,0,10,E,8,9,E,8,13.6,E,8,12.4,E,8,93,E,8,973,E,8,280,E,8,3.68,E,8,-9990,0,0,-9990,0,0,2.207,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,9.17,0.01
10/16/2020,19:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,13.3,E,8,12.6,E,8,94,E,8,973,E,8,267,E,8,3.36,E,8,-9990,0,0,-9990,0,0,2.247,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.89,0.01
10/16/2020,20:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,13.0,E,8,12.4,E,8,94,E,8,973,E,8,238,E,8,3.22,E,8,-9990,0,0,-9990,0,0,2.204,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.8,0.01
10/16/2020,21:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,12.7,E,8,11.9,E,8,94,E,8,973,E,8,248,E,8,3.05,E,8,-9990,0,0,-9990,0,0,2.127,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.58,0.01
10/16/2020,22:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,12.4,E,8,11.5,E,8,95,E,8,973,E,8,219,E,8,2.9,E,8,-9990,0,0,-9990,0,0,2.079,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.3,0.01
10/16/2020,23:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,11.8,E,8,11.6,E,8,95,E,8,973,E,8,230,E,8,2.68,E,8,-9990,0,0,-9990,0,0,2.086,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.15,0.01
10/16/2020,24:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,11.6,E,8,11.3,E,8,94,E,8,973,E,8,248,E,8,2.53,E,8,-9990,0,0,-9990,0,0,2.043,E,8,0.135,E,8,0.2,E,8,-9990,-9990,0,0,8.08,0.01
10/17/2020,1:0,0,,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,11.4,E,8,11.2,E,8,95,E,8,973,E,8,249,E,8,2.3,E,8,-9990,0,0,-9990,0,0,2.031,E,8,0.142,E,8,0.2,E,8,-9990,-9990,0,0,7.91,0.01
